postcode,price,bedrooms,year,month,house
2905,585000,4,2015,3,1.0
2617,595000,4,2015,3,1.0
2602,600000,3,2015,3,1.0
2914,679000,4,2015,3,1.0
2911,680000,4,2015,3,1.0
2617,705000,4,2015,3,1.0
2602,780000,2,2015,3,1.0
2612,1800000,3,2015,3,1.0
2905,395000,3,2015,3,1.0
2914,519000,3,2015,3,1.0
2905,540000,4,2015,3,1.0
2611,545000,3,2015,3,1.0
2913,617892,4,2015,3,1.0
2605,635000,4,2015,3,1.0
2606,645000,3,2015,3,1.0
2611,700000,3,2015,3,1.0
2612,857500,3,2015,3,1.0
2602,880000,4,2015,3,1.0
2612,1105000,4,2015,3,1.0
2617,1260000,5,2015,3,1.0
2906,425000,3,2015,3,1.0
2611,445000,3,2015,3,1.0
2617,475000,4,2015,3,1.0
2611,480000,3,2015,3,1.0
2913,547000,4,2015,3,1.0
2913,550000,4,2015,3,1.0
2906,860000,4,2015,3,1.0
2600,860000,3,2015,3,1.0
2603,1150000,4,2015,3,1.0
2615,560000,3,2015,3,1.0
2615,585000,5,2015,3,1.0
2914,761000,4,2015,3,1.0
2602,875000,3,2015,3,1.0
2602,1185000,5,2015,3,1.0
2603,1220000,5,2015,3,1.0
2603,1450000,4,2015,3,1.0
2906,435000,3,2015,3,1.0
2903,412000,2,2015,3,1.0
2914,425000,2,2015,3,1.0
2611,510000,3,2015,3,1.0
2906,530000,4,2015,3,1.0
2914,579950,4,2015,3,1.0
2913,610000,4,2015,3,1.0
2605,685000,3,2015,3,1.0
2913,693000,4,2015,3,1.0
2605,722500,3,2015,3,1.0
2913,723500,4,2015,3,1.0
2603,1210000,4,2015,3,1.0
2615,438000,3,2015,3,1.0
2902,490000,3,2015,3,1.0
2615,530000,4,2015,3,1.0
2904,539000,4,2015,3,1.0
2913,545000,3,2015,3,1.0
2914,565000,4,2015,3,1.0
2604,595000,3,2015,3,1.0
2913,620000,4,2015,3,1.0
2602,635000,4,2015,3,1.0
2913,648000,4,2015,3,1.0
2611,765000,4,2015,3,1.0
2602,803000,3,2015,3,1.0
2611,825000,5,2015,3,1.0
2905,375000,3,2015,3,1.0
2905,387500,3,2015,3,1.0
2615,427500,3,2015,3,1.0
2902,440000,3,2015,3,1.0
2913,464000,4,2015,3,1.0
2905,475000,4,2015,3,1.0
2904,495000,4,2015,3,1.0
2600,651000,3,2015,3,1.0
2914,695000,4,2015,3,1.0
2606,1900000,5,2015,3,1.0
2615,382000,3,2015,3,1.0
2617,420000,3,2015,3,1.0
2905,448000,3,2015,3,1.0
2615,451000,3,2015,3,1.0
2902,455000,3,2015,3,1.0
2615,485000,3,2015,3,1.0
2611,507000,3,2015,3,1.0
2906,590000,4,2015,3,1.0
2914,605000,4,2015,3,1.0
2914,620000,5,2015,3,1.0
2611,675000,4,2015,3,1.0
2607,690000,4,2015,3,1.0
2602,753000,3,2015,3,1.0
2913,790000,5,2015,3,1.0
2612,937000,4,2015,3,1.0
2903,421000,3,2015,3,1.0
2611,505000,3,2015,3,1.0
2905,525000,5,2015,3,1.0
2606,567000,3,2015,3,1.0
2611,581000,4,2015,3,1.0
2611,588000,4,2015,3,1.0
2604,650000,3,2015,3,1.0
2611,660000,5,2015,3,1.0
2905,660000,5,2015,3,1.0
2602,693000,3,2015,3,1.0
2913,715000,4,2015,3,1.0
2617,726000,4,2015,3,1.0
2611,750000,4,2015,3,1.0
2611,755000,4,2015,3,1.0
2602,769000,4,2015,3,1.0
2602,778000,3,2015,3,1.0
2605,785000,3,2015,3,1.0
2606,785000,4,2015,3,1.0
2602,800000,3,2015,3,1.0
2602,845000,3,2015,3,1.0
2602,895000,4,2015,3,1.0
2611,971000,4,2015,3,1.0
2600,1070000,4,2015,3,1.0
2607,1110000,4,2015,3,1.0
2600,1710000,4,2015,3,1.0
2615,370000,3,2015,3,1.0
2913,380000,3,2015,3,1.0
2615,440000,3,2015,3,1.0
2906,457500,4,2015,3,1.0
2905,458000,3,2015,3,1.0
2913,465500,3,2015,3,1.0
2602,592000,3,2015,3,1.0
2904,600000,4,2015,3,1.0
2913,615000,5,2015,3,1.0
2905,655000,4,2015,3,1.0
2906,670000,4,2015,3,1.0
2902,760000,4,2015,3,1.0
2905,401000,3,2015,3,1.0
2914,417500,4,2015,3,1.0
2905,435000,3,2015,3,1.0
2905,557000,4,2015,3,1.0
2605,605000,3,2015,3,1.0
2912,608000,4,2015,3,1.0
2914,655000,4,2015,3,1.0
2904,705000,5,2015,3,1.0
2600,1475000,3,2015,3,1.0
2615,408000,3,2015,3,1.0
2614,490000,3,2015,3,1.0
2912,630000,4,2015,3,1.0
2906,645000,4,2015,3,1.0
2906,650000,4,2015,3,1.0
2602,701000,3,2015,3,1.0
2906,762000,5,2015,3,1.0
2602,770000,3,2015,3,1.0
2612,885000,4,2015,3,1.0
2612,895250,4,2015,3,1.0
2603,1056000,3,2015,3,1.0
2603,1065000,3,2015,3,1.0
2911,1145000,4,2015,3,1.0
2914,455000,3,2015,3,1.0
2602,502000,3,2015,3,1.0
2615,570000,4,2015,3,1.0
2607,685000,4,2015,3,1.0
2614,830000,4,2015,3,1.0
2605,945000,3,2015,3,1.0
2902,415000,3,2015,3,1.0
2615,430000,3,2015,3,1.0
2905,527500,3,2015,3,1.0
2602,586000,3,2015,3,1.0
2914,605000,4,2015,3,1.0
2903,620000,4,2015,3,1.0
2905,625000,4,2015,3,1.0
2904,645500,4,2015,3,1.0
2914,680000,4,2015,3,1.0
2602,680000,3,2015,3,1.0
2602,783000,5,2015,3,1.0
2615,492500,4,2015,3,1.0
2611,547500,3,2015,3,1.0
2913,550000,4,2015,3,1.0
2602,610000,3,2015,3,1.0
2606,665000,4,2015,3,1.0
2611,690000,4,2015,3,1.0
2902,716000,3,2015,3,1.0
2602,862000,4,2015,3,1.0
2602,895000,3,2015,3,1.0
2605,907000,4,2015,3,1.0
2602,920000,3,2015,3,1.0
2602,1100000,5,2015,3,1.0
2607,1360000,4,2015,3,1.0
2902,339000,2,2015,3,1.0
2611,500000,3,2015,3,1.0
2906,580000,4,2015,3,1.0
2606,951000,4,2015,3,1.0
2902,428000,4,2015,3,1.0
2905,465000,4,2015,3,1.0
2617,516000,3,2015,3,1.0
2614,605000,4,2015,3,1.0
2617,607000,3,2015,3,1.0
2905,355000,3,2015,3,1.0
2905,442000,3,2015,3,1.0
2913,451000,4,2015,3,1.0
2914,547500,4,2015,3,1.0
2914,561000,4,2015,3,1.0
2912,600000,4,2015,3,1.0
2905,653000,4,2015,3,1.0
2902,667500,5,2015,3,1.0
2914,671000,4,2015,3,1.0
2617,750000,5,2015,3,1.0
2600,950000,4,2015,3,1.0
2602,1050000,3,2015,3,1.0
2602,341000,1,2015,3,1.0
2906,372500,3,2015,3,1.0
2905,465000,3,2015,3,1.0
2914,489000,3,2015,3,1.0
2607,512000,3,2015,3,1.0
2905,530000,5,2015,3,1.0
2913,565000,4,2015,3,1.0
2905,568000,4,2015,3,1.0
2611,721700,4,2015,3,1.0
2604,860000,3,2015,3,1.0
2611,875000,4,2015,3,1.0
2600,1260000,4,2015,3,1.0
2611,505000,4,2015,3,1.0
2904,509950,4,2015,3,1.0
2904,525000,4,2015,3,1.0
2905,540000,4,2015,3,1.0
2905,590000,5,2015,3,1.0
2602,595000,3,2015,3,1.0
2617,639950,4,2015,3,1.0
2617,735000,3,2015,3,1.0
2912,885000,4,2015,3,1.0
2614,925000,4,2015,3,1.0
2913,360000,3,2015,3,1.0
2913,395000,3,2015,3,1.0
2905,440000,3,2015,3,1.0
2903,440000,3,2015,3,1.0
2902,490000,4,2015,3,1.0
2903,497000,4,2015,3,1.0
2905,572000,4,2015,3,1.0
2611,590000,4,2015,3,1.0
2905,600000,4,2015,3,1.0
2602,620000,3,2015,3,1.0
2604,629000,3,2015,3,1.0
2913,650000,4,2015,3,1.0
2913,659000,4,2015,3,1.0
2913,701000,4,2015,3,1.0
2602,820000,3,2015,3,1.0
2602,841000,4,2015,3,1.0
2607,845000,4,2015,3,1.0
2913,867000,5,2015,3,1.0
2605,875000,4,2015,3,1.0
2607,881000,5,2015,3,1.0
2600,1002000,4,2015,3,1.0
2605,1017500,3,2015,3,1.0
2600,1131000,4,2015,3,1.0
2612,2125000,4,2015,3,1.0
2617,491500,3,2015,3,1.0
2914,418000,3,2015,3,1.0
2913,468000,3,2015,3,1.0
2904,500000,4,2015,3,1.0
2905,502500,4,2015,3,1.0
2606,555000,3,2015,3,1.0
2615,562000,4,2015,3,1.0
2611,570000,3,2015,3,1.0
2906,865000,5,2015,3,1.0
2615,285000,3,2015,3,1.0
2615,420000,2,2015,3,1.0
2611,440000,4,2015,3,1.0
2905,458000,3,2015,3,1.0
2902,558000,4,2015,3,1.0
2602,612500,3,2015,3,1.0
2602,615000,3,2015,3,1.0
2602,685000,4,2015,3,1.0
2914,730000,5,2015,3,1.0
2615,740000,5,2015,3,1.0
2600,990000,3,2015,3,1.0
2607,997000,4,2015,3,1.0
2612,1230000,4,2015,3,1.0
2602,1333000,4,2015,3,1.0
2602,462500,3,2015,4,1.0
2905,463000,3,2015,4,1.0
2602,470000,3,2015,4,1.0
2905,478000,4,2015,4,1.0
2904,482000,3,2015,4,1.0
2914,490000,4,2015,4,1.0
2602,585000,3,2015,4,1.0
2602,605000,3,2015,4,1.0
2913,637000,4,2015,4,1.0
2914,640000,4,2015,4,1.0
2602,652000,3,2015,4,1.0
2602,690000,4,2015,4,1.0
2913,695000,4,2015,4,1.0
2607,720000,4,2015,4,1.0
2602,725000,3,2015,4,1.0
2614,740000,5,2015,4,1.0
2614,775000,4,2015,4,1.0
2602,812000,3,2015,4,1.0
2602,818000,4,2015,4,1.0
2602,960000,4,2015,4,1.0
2902,1000000,4,2015,4,1.0
2600,1600000,4,2015,4,1.0
2615,361000,3,2015,4,1.0
2913,380000,3,2015,4,1.0
2913,395000,3,2015,4,1.0
2902,477000,4,2015,4,1.0
2906,480000,4,2015,4,1.0
2904,500000,3,2015,4,1.0
2615,510000,3,2015,4,1.0
2615,532000,4,2015,4,1.0
2611,540000,4,2015,4,1.0
2905,580000,5,2015,4,1.0
2912,600000,4,2015,4,1.0
2914,612000,4,2015,4,1.0
2914,650000,4,2015,4,1.0
2617,762000,4,2015,4,1.0
2604,1040000,3,2015,4,1.0
2603,1675000,4,2015,4,1.0
2603,700000,3,2015,4,1.0
2615,351500,3,2015,4,1.0
2906,406000,3,2015,4,1.0
2905,480000,3,2015,4,1.0
2914,605500,4,2015,4,1.0
2902,800000,4,2015,4,1.0
2905,461000,3,2015,4,1.0
2914,566000,4,2015,4,1.0
2914,667000,4,2015,4,1.0
2903,600000,5,2015,4,1.0
2602,630000,3,2015,4,1.0
2600,855000,3,2015,4,1.0
2914,410150,3,2015,4,1.0
2615,455000,3,2015,4,1.0
2614,470000,4,2015,4,1.0
2905,561000,4,2015,4,1.0
2615,615000,4,2015,4,1.0
2914,640000,5,2015,4,1.0
2904,645000,4,2015,4,1.0
2911,740000,4,2015,4,1.0
2617,492000,3,2015,4,1.0
2914,552500,4,2015,4,1.0
2615,580000,4,2015,4,1.0
2602,583000,3,2015,4,1.0
2615,690000,4,2015,4,1.0
2605,765000,3,2015,4,1.0
2912,933000,5,2015,4,1.0
2911,1025000,5,2015,4,1.0
2605,1060000,4,2015,4,1.0
2602,1105000,4,2015,4,1.0
2614,1125000,5,2015,4,1.0
2603,1952500,5,2015,4,1.0
2913,438000,4,2015,4,1.0
2914,600000,4,2015,4,1.0
2602,610000,4,2015,4,1.0
2611,620000,4,2015,4,1.0
2906,650000,5,2015,4,1.0
2617,672000,4,2015,4,1.0
2904,680000,3,2015,4,1.0
2903,460000,4,2015,4,1.0
2611,465000,3,2015,4,1.0
2905,490000,4,2015,4,1.0
2913,625000,4,2015,4,1.0
2914,705000,4,2015,4,1.0
2604,735000,3,2015,4,1.0
2612,1100000,3,2015,4,1.0
2615,385000,3,2015,4,1.0
2611,408000,3,2015,4,1.0
2615,420000,3,2015,4,1.0
2905,425000,3,2015,4,1.0
2607,569000,3,2015,4,1.0
2913,650500,4,2015,4,1.0
2603,855000,4,2015,4,1.0
2615,350000,3,2015,4,1.0
2615,395000,3,2015,4,1.0
2911,452000,2,2015,4,1.0
2914,520000,4,2015,4,1.0
2902,527500,4,2015,4,1.0
2602,535000,3,2015,4,1.0
2606,590000,3,2015,4,1.0
2602,670000,3,2015,4,1.0
2911,730000,4,2015,4,1.0
2913,355500,2,2015,4,1.0
2615,397500,3,2015,4,1.0
2906,400000,3,2015,4,1.0
2913,425000,3,2015,4,1.0
2615,475000,4,2015,4,1.0
2913,479950,3,2015,4,1.0
2615,493000,4,2015,4,1.0
2615,520000,4,2015,4,1.0
2615,545000,4,2015,4,1.0
2602,565000,2,2015,4,1.0
2605,717500,4,2015,4,1.0
2904,765000,5,2015,4,1.0
2612,820000,4,2015,4,1.0
2612,1370000,4,2015,4,1.0
2611,414000,2,2015,4,1.0
2615,445000,3,2015,4,1.0
2905,455000,4,2015,4,1.0
2904,493000,3,2015,4,1.0
2902,537500,4,2015,4,1.0
2611,540000,3,2015,4,1.0
2904,575000,4,2015,4,1.0
2903,596000,4,2015,4,1.0
2913,600000,4,2015,4,1.0
2614,626000,3,2015,4,1.0
2606,685000,3,2015,4,1.0
2602,741000,3,2015,4,1.0
2614,750000,4,2015,4,1.0
2614,865000,4,2015,4,1.0
2914,875000,5,2015,4,1.0
2617,1001000,4,2015,4,1.0
2602,1105000,3,2015,4,1.0
2913,385000,3,2015,4,1.0
2914,406000,3,2015,4,1.0
2906,425000,3,2015,4,1.0
2904,470000,3,2015,4,1.0
2905,480000,3,2015,4,1.0
2615,525000,4,2015,4,1.0
2611,530000,3,2015,4,1.0
2611,532500,3,2015,4,1.0
2615,650000,4,2015,4,1.0
2911,740000,4,2015,4,1.0
2607,740000,4,2015,4,1.0
2905,410000,3,2015,4,1.0
2905,470000,3,2015,4,1.0
2611,500000,3,2015,4,1.0
2904,535000,4,2015,4,1.0
2912,795000,4,2015,4,1.0
2913,410000,2,2015,4,1.0
2615,440000,3,2015,4,1.0
2615,443000,3,2015,4,1.0
2615,471500,3,2015,4,1.0
2914,565000,4,2015,4,1.0
2903,630000,4,2015,4,1.0
2902,810000,3,2015,4,1.0
2902,935000,4,2015,4,1.0
2617,347000,3,2015,4,1.0
2615,407500,3,2015,4,1.0
2902,444000,3,2015,4,1.0
2617,470000,3,2015,4,1.0
2906,485000,3,2015,4,1.0
2902,510000,3,2015,4,1.0
2902,525000,3,2015,4,1.0
2905,549900,4,2015,4,1.0
2615,550000,4,2015,4,1.0
2902,560000,4,2015,4,1.0
2617,625000,4,2015,4,1.0
2914,705500,4,2015,4,1.0
2602,730000,3,2015,4,1.0
2614,830000,4,2015,4,1.0
2617,868000,4,2015,4,1.0
2611,56500,4,2015,4,1.0
2913,448000,3,2015,4,1.0
2904,465000,3,2015,4,1.0
2615,475000,4,2015,4,1.0
2914,540000,4,2015,4,1.0
2615,646000,5,2015,4,1.0
2605,792500,4,2015,4,1.0
2612,995000,4,2015,4,1.0
2615,460000,3,2015,4,1.0
2603,1400000,3,2015,4,1.0
2615,440000,3,2015,4,1.0
2615,610000,4,2015,4,1.0
2913,837000,5,2015,4,1.0
2615,330000,3,2015,4,1.0
2905,485000,3,2015,4,1.0
2615,505000,4,2015,4,1.0
2615,525000,4,2015,4,1.0
2615,537000,4,2015,4,1.0
2914,560000,4,2015,4,1.0
2611,560000,3,2015,4,1.0
2913,590000,4,2015,4,1.0
2903,617500,3,2015,4,1.0
2913,695000,4,2015,4,1.0
2615,360000,3,2015,4,1.0
2905,415000,3,2015,4,1.0
2913,435500,3,2015,4,1.0
2905,480000,4,2015,4,1.0
2615,580000,4,2015,4,1.0
2912,590000,4,2015,4,1.0
2607,890000,4,2015,4,1.0
2906,352500,3,2015,4,1.0
2913,360500,3,2015,4,1.0
2903,446750,3,2015,4,1.0
2614,450000,3,2015,4,1.0
2615,490000,3,2015,4,1.0
2914,505000,3,2015,4,1.0
2617,572000,4,2015,4,1.0
2614,720000,3,2015,4,1.0
2911,770300,4,2015,4,1.0
2914,785000,4,2015,4,1.0
2602,790000,3,2015,4,1.0
2914,399000,3,2015,4,1.0
2913,409000,3,2015,4,1.0
2615,470000,3,2015,4,1.0
2905,512500,3,2015,4,1.0
2913,549999,4,2015,4,1.0
2905,635000,4,2015,4,1.0
2914,660000,4,2015,4,1.0
2904,725000,4,2015,4,1.0
2914,390000,3,2015,5,1.0
2913,400000,3,2015,5,1.0
2905,440000,3,2015,5,1.0
2903,454000,3,2015,5,1.0
2902,500000,4,2015,5,1.0
2906,525000,4,2015,5,1.0
2913,580000,4,2015,5,1.0
2912,580000,4,2015,5,1.0
2615,599000,4,2015,5,1.0
2914,735000,5,2015,5,1.0
2602,780000,4,2015,5,1.0
2605,905000,4,2015,5,1.0
2615,425000,3,2015,5,1.0
2905,430000,3,2015,5,1.0
2905,472500,4,2015,5,1.0
2611,510000,3,2015,5,1.0
2914,520000,3,2015,5,1.0
2611,575000,4,2015,5,1.0
2602,607000,3,2015,5,1.0
2902,655000,4,2015,5,1.0
2615,670000,4,2015,5,1.0
2615,700000,5,2015,5,1.0
2606,845000,5,2015,5,1.0
2611,890000,4,2015,5,1.0
2602,938000,3,2015,5,1.0
2602,1020000,5,2015,5,1.0
2602,1100000,3,2015,5,1.0
2603,1120000,4,2015,5,1.0
2612,1150000,3,2015,5,1.0
2607,1320000,4,2015,5,1.0
2607,585000,3,2015,5,1.0
2905,650000,4,2015,5,1.0
2606,865000,3,2015,5,1.0
2615,460000,3,2015,5,1.0
2914,530000,4,2015,5,1.0
2914,540000,4,2015,5,1.0
2903,620000,4,2015,5,1.0
2914,620000,4,2015,5,1.0
2617,650000,4,2015,5,1.0
2615,670000,4,2015,5,1.0
2914,684500,4,2015,5,1.0
2604,687000,3,2015,5,1.0
2904,710000,4,2015,5,1.0
2603,1670000,4,2015,5,1.0
2615,370000,3,2015,5,1.0
2905,482500,3,2015,5,1.0
2914,504000,3,2015,5,1.0
2914,546000,3,2015,5,1.0
2905,580000,4,2015,5,1.0
2602,810000,3,2015,5,1.0
2600,1280000,5,2015,5,1.0
2603,1665000,4,2015,5,1.0
2615,380000,3,2015,5,1.0
2913,429000,3,2015,5,1.0
2905,468000,3,2015,5,1.0
2611,493500,3,2015,5,1.0
2913,512000,3,2015,5,1.0
2606,540000,3,2015,5,1.0
2913,665000,4,2015,5,1.0
2602,697000,3,2015,5,1.0
2612,1410000,3,2015,5,1.0
2611,440000,3,2015,5,1.0
2615,455000,4,2015,5,1.0
2913,481000,3,2015,5,1.0
2617,515000,3,2015,5,1.0
2615,531000,4,2015,5,1.0
2617,555000,4,2015,5,1.0
2614,580000,4,2015,5,1.0
2615,585000,4,2015,5,1.0
2602,632000,3,2015,5,1.0
2605,845000,3,2015,5,1.0
2911,850000,4,2015,5,1.0
2603,2150000,4,2015,5,1.0
2615,410000,3,2015,5,1.0
2906,422386,3,2015,5,1.0
2902,430000,3,2015,5,1.0
2615,480000,3,2015,5,1.0
2904,490000,3,2015,5,1.0
2905,512500,4,2015,5,1.0
2617,520000,3,2015,5,1.0
2604,525000,2,2015,5,1.0
2904,547000,3,2015,5,1.0
2914,610000,4,2015,5,1.0
2611,637500,4,2015,5,1.0
2911,680000,4,2015,5,1.0
2615,422000,4,2015,5,1.0
2615,430000,3,2015,5,1.0
2614,480000,3,2015,5,1.0
2913,482000,3,2015,5,1.0
2906,552000,4,2015,5,1.0
2605,588000,3,2015,5,1.0
2611,595000,4,2015,5,1.0
2607,602000,3,2015,5,1.0
2903,606000,4,2015,5,1.0
2611,617000,4,2015,5,1.0
2607,640000,4,2015,5,1.0
2602,680000,4,2015,5,1.0
2606,693000,3,2015,5,1.0
2602,695000,3,2015,5,1.0
2606,695000,3,2015,5,1.0
2913,850000,4,2015,5,1.0
2611,885000,4,2015,5,1.0
2602,890000,3,2015,5,1.0
2600,1000000,3,2015,5,1.0
2603,1070000,5,2015,5,1.0
2617,1150000,5,2015,5,1.0
2913,387000,3,2015,5,1.0
2914,391000,4,2015,5,1.0
2615,475500,3,2015,5,1.0
2905,505500,3,2015,5,1.0
2911,685000,4,2015,5,1.0
2913,835000,4,2015,5,1.0
2617,381000,3,2015,5,1.0
2611,472000,3,2015,5,1.0
2611,505000,3,2015,5,1.0
2607,624000,3,2015,5,1.0
2914,625000,4,2015,5,1.0
2615,463000,3,2015,5,1.0
2611,505000,3,2015,5,1.0
2611,511000,3,2015,5,1.0
2611,525000,3,2015,5,1.0
2602,548000,2,2015,5,1.0
2914,599000,4,2015,5,1.0
2914,671001,4,2015,5,1.0
2913,695000,4,2015,5,1.0
2905,392000,3,2015,5,1.0
2913,420000,3,2015,5,1.0
2913,432000,3,2015,5,1.0
2906,527500,4,2015,5,1.0
2914,570000,4,2015,5,1.0
2602,610000,3,2015,5,1.0
2912,620000,4,2015,5,1.0
2913,650000,4,2015,5,1.0
2602,772000,3,2015,5,1.0
2605,810000,3,2015,5,1.0
2606,865000,3,2015,5,1.0
2611,870000,4,2015,5,1.0
2612,1155000,3,2015,5,1.0
2603,1290000,4,2015,5,1.0
2905,457500,3,2015,5,1.0
2902,483000,4,2015,5,1.0
2611,490000,3,2015,5,1.0
2902,497000,4,2015,5,1.0
2615,500000,4,2015,5,1.0
2905,520000,4,2015,5,1.0
2913,630000,4,2015,5,1.0
2914,670000,1,2015,5,1.0
2602,1203000,4,2015,5,1.0
2904,460000,3,2015,5,1.0
2607,515000,3,2015,5,1.0
2615,590000,4,2015,5,1.0
2617,635000,3,2015,5,1.0
2905,636000,3,2015,5,1.0
2602,673500,2,2015,5,1.0
2602,675000,3,2015,5,1.0
2914,726000,4,2015,5,1.0
2605,755000,4,2015,5,1.0
2607,900000,4,2015,5,1.0
2614,1175000,5,2015,5,1.0
2607,1360000,4,2015,5,1.0
2614,380000,3,2015,5,1.0
2905,430000,3,2015,5,1.0
2903,460000,3,2015,5,1.0
2906,465000,3,2015,5,1.0
2902,481500,4,2015,5,1.0
2611,585000,4,2015,5,1.0
2905,620000,4,2015,5,1.0
2602,628286,3,2015,5,1.0
2611,665000,4,2015,5,1.0
2904,680000,4,2015,5,1.0
2602,740000,4,2015,5,1.0
2902,820000,5,2015,5,1.0
2914,495000,3,2015,5,1.0
2913,500000,3,2015,5,1.0
2913,581000,4,2015,5,1.0
2615,590000,4,2015,5,1.0
2617,595000,3,2015,5,1.0
2607,637000,3,2015,5,1.0
2913,726500,4,2015,5,1.0
2906,750000,5,2015,5,1.0
2602,485000,3,2015,5,1.0
2905,530000,4,2015,5,1.0
2617,530000,4,2015,5,1.0
2914,535000,4,2015,5,1.0
2606,646000,3,2015,5,1.0
2904,649500,4,2015,5,1.0
2913,720000,4,2015,5,1.0
2602,770000,4,2015,5,1.0
2913,777500,5,2015,5,1.0
2602,825000,4,2015,5,1.0
2914,852500,4,2015,5,1.0
2617,920000,4,2015,5,1.0
2603,1135000,3,2015,5,1.0
2614,450000,3,2015,5,1.0
2615,475000,4,2015,5,1.0
2614,480000,3,2015,5,1.0
2615,510000,4,2015,5,1.0
2914,575000,4,2015,5,1.0
2611,625000,4,2015,5,1.0
2611,660000,4,2015,5,1.0
2911,690000,4,2015,5,1.0
2607,940000,4,2015,5,1.0
2615,440000,4,2015,5,1.0
2611,515000,4,2015,5,1.0
2913,530400,4,2015,5,1.0
2617,572500,4,2015,5,1.0
2602,686000,3,2015,5,1.0
2913,692500,4,2015,5,1.0
2602,765000,3,2015,5,1.0
2602,779500,3,2015,5,1.0
2905,365000,3,2015,5,1.0
2615,385000,3,2015,5,1.0
2905,430000,3,2015,5,1.0
2614,432000,3,2015,5,1.0
2617,470000,3,2015,5,1.0
2905,475000,4,2015,5,1.0
2614,512000,3,2015,5,1.0
2902,532500,4,2015,5,1.0
2615,540000,4,2015,5,1.0
2903,580000,4,2015,5,1.0
2914,620000,4,2015,5,1.0
2602,628000,3,2015,5,1.0
2617,670000,4,2015,5,1.0
2602,670000,3,2015,5,1.0
2603,790000,3,2015,5,1.0
2614,796000,4,2015,5,1.0
2906,815000,5,2015,5,1.0
2602,815000,3,2015,5,1.0
2602,870000,4,2015,5,1.0
2605,922500,4,2015,5,1.0
2614,930000,4,2015,5,1.0
2607,930000,4,2015,5,1.0
2600,990000,4,2015,5,1.0
2614,992000,5,2015,5,1.0
2605,1160000,5,2015,5,1.0
2602,1280000,4,2015,5,1.0
2615,510000,4,2015,5,1.0
2615,375000,3,2015,5,1.0
2906,390000,3,2015,5,1.0
2906,465000,3,2015,5,1.0
2905,473000,3,2015,5,1.0
2913,505000,3,2015,5,1.0
2611,582500,3,2015,5,1.0
2606,600000,3,2015,5,1.0
2615,615000,4,2015,5,1.0
2904,450000,3,2015,5,1.0
2617,477500,4,2015,5,1.0
2902,498000,4,2015,5,1.0
2904,647000,4,2015,5,1.0
2611,821000,4,2015,5,1.0
2605,950000,4,2015,5,1.0
2614,1025000,4,2015,5,1.0
2615,460000,3,2015,5,1.0
2903,495000,3,2015,5,1.0
2602,563000,3,2015,5,1.0
2607,630000,4,2015,5,1.0
2617,660000,4,2015,5,1.0
2611,689000,4,2015,5,1.0
2913,695000,4,2015,5,1.0
2902,300500,2,2015,5,1.0
2906,365000,3,2015,5,1.0
2905,460000,3,2015,5,1.0
2614,495000,3,2015,5,1.0
2611,555000,4,2015,5,1.0
2914,605000,4,2015,5,1.0
2904,605000,4,2015,5,1.0
2912,690000,4,2015,5,1.0
2906,342500,3,2015,5,1.0
2617,480000,3,2015,5,1.0
2902,495000,3,2015,5,1.0
2911,540000,3,2015,5,1.0
2912,550000,4,2015,5,1.0
2617,624000,4,2015,5,1.0
2615,440000,4,2015,5,1.0
2614,530000,3,2015,5,1.0
2607,650000,4,2015,5,1.0
2615,680000,5,2015,5,1.0
2617,705000,4,2015,5,1.0
2902,725000,4,2015,5,1.0
2607,747000,4,2015,5,1.0
2605,786000,3,2015,5,1.0
2602,1115000,4,2015,5,1.0
2602,1183000,4,2015,5,1.0
2605,1270000,4,2015,5,1.0
2605,1420000,4,2015,5,1.0
2604,1460000,4,2015,5,1.0
2612,1715000,3,2015,5,1.0
2615,385000,3,2015,6,1.0
2903,513000,3,2015,6,1.0
2615,520000,4,2015,6,1.0
2615,562000,4,2015,6,1.0
2905,595000,4,2015,6,1.0
2617,650500,4,2015,6,1.0
2607,700000,4,2015,6,1.0
2600,1100000,5,2015,6,1.0
2913,1300000,5,2015,6,1.0
2615,379000,3,2015,6,1.0
2902,535000,4,2015,6,1.0
2611,555000,4,2015,6,1.0
2611,572000,4,2015,6,1.0
2902,418000,3,2015,6,1.0
2615,445000,3,2015,6,1.0
2615,460000,3,2015,6,1.0
2615,561000,3,2015,6,1.0
2611,578000,4,2015,6,1.0
2602,588000,3,2015,6,1.0
2914,650000,4,2015,6,1.0
2905,405000,3,2015,6,1.0
2602,415000,3,2015,6,1.0
2615,433000,3,2015,6,1.0
2611,560000,3,2015,6,1.0
2913,560000,4,2015,6,1.0
2602,585000,3,2015,6,1.0
2906,652000,4,2015,6,1.0
2902,440000,3,2015,6,1.0
2615,475000,3,2015,6,1.0
2615,490000,3,2015,6,1.0
2902,500000,4,2015,6,1.0
2615,505000,4,2015,6,1.0
2611,510000,3,2015,6,1.0
2906,540000,4,2015,6,1.0
2913,656000,4,2015,6,1.0
2914,740000,5,2015,6,1.0
2606,780000,4,2015,6,1.0
2911,785000,4,2015,6,1.0
2602,377000,2,2015,6,1.0
2905,417000,3,2015,6,1.0
2617,477000,3,2015,6,1.0
2611,590000,3,2015,6,1.0
2615,750000,4,2015,6,1.0
2614,1010000,4,2015,6,1.0
2902,975000,5,2015,6,1.0
2905,490000,4,2015,6,1.0
2615,272000,3,2015,6,1.0
